-638.154250172,-542.87218959,201.279508137,168.397298011,-334.71330108,-283.230252808,-405.828281936,184.620131001,74.6456367957,-249.871665975,390.800611064,-54.0806505206,171.882784752,-131.723398055,-56.7085887643,-168.73832149,246.016521132,-230.828676862,-209.610946332,152.424143859,374.62485001,-182.754154155,-144.996656721,132.359959452,66.2830177154,7
-13.5014532773,503.586036499,-334.494607175,139.325492538,726.251247256,78.1581113682,172.074218494,-153.005656364,-143.09420832,255.269743117,391.332883649,-213.820256214,204.223796013,-564.789040792,141.756529141,-289.608743396,171.212926162,110.617097994,130.116273906,-197.391512246,293.562555709,-256.448799933,-236.328374188,-94.9916697181,-261.471200626,8
-692.26745871,62.2797297363,163.3716557,12.3536537967,-2.42881295321,-88.9838311822,242.094536149,-221.543229855,564.956760553,-38.3329990213,79.4918590831,265.114068815,-188.203005802,229.098031334,156.777210624,44.0046563756,-229.041769909,196.630744186,-98.2881509546,-185.444292567,-58.67207397,-189.387875428,51.2329303747,-267.293881563,-47.2166032427,7
-600.290984682,-256.331828025,-32.3808590104,-248.953280999,49.8694019981,400.497754502,107.554996902,51.9899313097,-225.974200194,28.8635811402,-107.469846616,-136.402396926,108.522143833,1.46908238577,-87.4260593964,-37.5629726549,278.732126801,248.537577542,-176.986800647,101.771434128,29.2178847404,-45.0986701333,-59.0119135113,-441.385521824,-345.169268568,4
1027.91099438,212.597316461,-448.606153287,179.931926388,-938.240932932,-1024.69680519,396.542182705,-549.181991511,-225.872808569,295.150334711,-306.715762124,-73.1137445961,57.9687151804,10.6161833616,-264.464271953,132.004532871,190.222985984,-0.943218968714,145.003472123,214.803003727,360.570283963,-67.6463990218,-113.286147195,-23.3895023326,-119.758662481,0
-580.589376149,-202.71545388,-493.703877723,-65.9898158911,-428.971173841,253.546216808,74.322609075,206.279283762,134.656758799,239.380088513,165.816566438,5.05465781645,168.222908889,83.3662552001,-270.613788051,-299.657771389,112.22258007,5.28290781033,176.346568625,177.330688953,-265.020609517,-15.2152514782,-74.6374021571,160.837883083,62.0075067627,4
-280.085285085,451.897178029,-509.608067379,-74.7399667489,-254.223254589,87.2376296704,85.1140428528,584.396288379,-369.360623688,23.2696889415,415.435698448,-7.39658775188,-198.738601231,-40.2353837894,305.385506066,-206.645811754,0.64751003781,-13.65302723,-45.2149336877,-88.0795408085,-314.331825911,119.938686843,-384.344150005,-173.865158433,81.9003837027,3
247.921810572,-640.088642994,-500.549939887,-797.859731774,97.8555361637,-369.213231413,6.56095714167,323.298837877,79.7491535625,16.7490806935,-201.494763544,467.157169004,-304.501978063,292.035742624,83.5418517505,-31.479852545,251.358777891,-16.5917541262,162.346723898,186.023724117,52.7155709002,-113.06562927,-193.214882015,450.407323543,201.436095413,9
-962.52547485,519.84959519,246.781642595,-126.399745511,-85.1856910486,-455.730106974,-14.4698418824,-118.370452775,275.168296538,-144.86301283,313.301174578,64.9136399773,-228.047005753,344.810638287,293.267040891,-115.889030488,9.4733003244,-66.9850197131,-27.602858419,71.7298147411,104.997218544,64.1545782755,18.6795468931,-102.423915795,-100.462244029,1
39.7088688581,-1032.46049786,794.215676689,-393.547864977,122.288935883,184.29416546,385.439942049,-377.686932737,262.175358005,-393.698926435,-396.982529134,-445.751664292,164.972255152,23.8766665639,9.79267252457,-174.642010887,235.924179792,-147.306357314,157.13980517,-185.955743263,-127.089188915,166.973561345,-250.424493431,-169.758274487,-180.519368789,4
-1008.65322568,177.447846148,-92.8905450515,77.4256034625,-371.551323931,330.37470517,-292.69869238,-105.320613108,247.848465218,396.681041905,-271.780249178,-313.88115655,41.8228192014,-125.539533399,123.491585288,173.021887548,239.104709465,-87.6523295617,51.7931034558,-1.98682749632,-160.732674588,69.8622094182,230.473707069,-8.89680355583,92.5199760326,1
-536.653858173,-472.87148967,-230.417638094,-8.66336703207,159.476524541,-12.2075862039,180.139104044,-92.7958465253,86.6202287939,-43.1782906763,339.249814818,-683.658568391,-295.360503873,62.686225748,-1.44580671616,-76.3775379769,-133.256292116,-92.0145320697,111.327143048,243.616105086,-131.968155919,106.64354717,308.823541311,-54.6094741117,-24.3115191559,4
440.836023909,231.14777379,1102.71151903,-482.414787761,236.571718666,-284.407673804,132.600771903,510.016825411,-521.601564214,457.08290595,-155.764634056,133.049828176,-273.852760147,24.2559116491,102.28530598,-17.8321486967,48.4685877276,-328.192152272,217.950633891,57.3301208034,104.086870505,-56.3310425973,140.882540061,244.724256061,56.4104818028,2
981.549994872,112.880448402,-778.355062915,282.316145126,870.1269252,-411.004691801,148.708781544,-180.114581399,288.311302635,-172.452731346,-194.944876188,199.49703838,-89.1127462607,-163.516141668,53.3834602532,139.441549938,-202.711059018,98.4007986637,200.379945173,75.3742692208,-41.1593757937,-231.774216675,-194.78161044,-192.322164984,235.61399673,8
-343.748961801,419.742811899,101.056269126,355.355606888,220.64206988,737.023547912,-473.131269368,-345.43735015,350.599688142,-27.1320904023,-70.3568499747,-132.163946933,-307.752824813,-354.972271679,116.709671129,-63.6118615963,222.462431103,-308.240205175,-17.2924802426,-96.0741113591,42.8631284528,-168.641357423,14.7030101961,407.974578581,-218.038174571,1
-683.603921765,94.0573356222,-164.959436191,-37.2575519412,-210.703076853,584.389388868,-159.077123729,-203.850397065,-287.970090838,362.940675873,-265.406944882,-286.509789213,414.758882855,-166.150601077,-163.740003924,32.4870207814,234.428492845,-89.5521637679,31.148657868,-238.035050745,81.540321083,129.210993256,107.072101209,4.43571386895,-142.275950249,1
2050.22589625,335.990291217,31.9807900232,644.020406972,-758.083383956,-136.986359255,-10.9049787352,-528.938169808,338.925018828,297.145344772,-12.3980642004,-84.4537341509,-146.746648111,135.871237334,-54.31513258,-37.5730741813,359.11607724,195.291248059,-284.556566406,27.0157063399,-110.990258246,-64.9928623296,-42.6443367638,-26.4381925432,2.09530284692,0
-749.86604965,-83.6113145349,1.70433914406,175.281143354,-331.627544143,-429.04813835,-242.976580571,-204.490650342,62.241233624,-147.267924167,365.312400849,411.663258401,-245.516507472,285.827255088,-156.482859829,169.61960749,-114.420259159,156.698950937,-145.001422888,-192.182536712,-21.1086017607,-33.2470465618,-96.6528001116,140.355542218,-49.8445609503,7
143.04095145,364.939970162,320.156032532,218.903943233,-152.08620145,128.411868254,83.083471038,408.41270897,84.9296522771,61.1688480945,218.233286123,95.7633594564,175.189062469,280.107602776,-358.421951358,358.085560386,-475.872903864,18.0918900167,105.977361037,-116.492240033,72.2375655766,19.3051316698,359.482501826,60.6874780051,387.380181376,3
-534.064855588,41.3123043995,288.749076246,-397.937098059,-512.693767651,-54.2908209244,470.84804766,28.7231774793,140.040423152,-172.959785558,201.595789318,27.8338629691,160.739736104,-295.676116442,-190.03390556,-211.520774351,189.01068112,251.141767176,153.282784027,-105.563023225,137.264523418,-69.4828410936,142.80088899,147.143781856,-108.957268695,5
