1104.69402951,215.440363607,-653.919747784,-314.157424473,-239.724029669,-349.379815059,4.48232126399,10.6571677238,-34.2524154144,-214.169576143,-28.5842053031,313.704542517,-414.463369439,-460.142818283,571.971042745,-60.0879531953,110.279569318,189.366982441,319.033527685,-149.892412516,-78.4944465824,222.786022943,47.5590346085,73.587365281,283.301180945,0
-473.313702652,-72.3424950246,-326.073254409,-429.568454673,236.262340418,388.433237774,-154.674160673,69.9347323524,-21.4800179031,429.148678134,-569.552105436,-214.847605749,189.53432924,-141.44291553,-4.96354998981,14.5925689683,425.947831815,255.763477824,-319.148312326,104.253909768,-159.358733339,96.0560448209,-68.8563611119,-85.8441305749,-190.61013085,7
43.0129460752,-127.248554275,-394.440157161,-488.805339438,-244.704722962,-144.27946469,126.232501089,-128.046622384,41.9008575372,-358.428689608,-135.299049173,-52.7315083467,-182.376219766,-448.233143045,-148.705593655,-41.7751980795,-400.535811855,101.452951538,305.47467345,-146.932842648,-234.479287597,189.885381533,58.2074238112,99.702009827,-111.223203662,8
488.486036038,136.474819181,697.205261355,873.705651869,4.93334464931,291.234987183,-69.9507204562,554.234009511,382.722403924,-381.277028498,-26.6883592389,-255.934867943,-132.607938072,192.416404776,25.5716223818,172.161951567,182.363608612,-280.578004608,470.288002299,300.416609949,-356.194497471,-3.10449575945,119.539688896,42.2434250607,-301.96736531,5
-408.593036676,540.232420574,816.209569701,-65.1533021451,-283.638925336,-381.650182484,-169.638443201,223.343722389,275.262231339,370.693949352,152.539752213,-386.649939529,-60.3003901539,-1.21155088937,-374.532738185,-138.141575199,66.5856001258,-24.6273819795,70.1547700573,324.129284727,-54.5335971002,-232.040963802,185.949791482,-127.034320694,464.591569233,5
-288.988523501,-364.890656222,-410.68240394,-246.650116721,142.579202897,-333.202878023,317.26101308,-242.776468776,172.968888026,629.638232863,220.806156357,-52.5281615701,-271.151451587,251.249426118,57.8710761119,78.2685825918,6.43575942674,-19.8728519837,40.1114025318,2.92106799843,-115.921078297,9.37701203212,-181.737385132,248.664457602,-118.605850973,9
-464.950485246,-767.112396267,-287.886879577,443.557797262,-189.4075598,-392.416750722,-589.117201955,71.4827383795,-127.408121586,147.757598747,185.660208898,39.9898096249,-30.0657863887,-330.647887545,-199.430100722,147.037387237,-95.1393380115,-151.5492514,-213.608621309,226.366382445,135.334784657,-152.676074027,281.70071059,-113.181384993,83.4698307372,7
-400.316679118,237.050022037,152.128157577,-304.062676828,-274.312292042,10.2750884223,701.953489814,121.193968586,92.8580516956,-260.944775837,224.810386329,-16.2293120792,465.602655902,-391.050847139,-163.511349895,81.6925547553,-121.201783105,403.562651446,354.602894599,6.50205672177,-71.6984525346,-53.3507876753,-53.840830993,238.742153702,-139.177752716,5
-1026.59633665,567.105442737,287.894822749,65.9062341064,144.07822355,-240.12509778,-300.871862056,-209.558054898,496.990349663,-60.1299116496,-67.6844172387,9.66890163378,-227.892520494,279.740155022,274.639796887,-83.2862553898,50.3384701561,-46.8030014562,109.257005024,27.5692529932,31.8571487866,66.5135766756,-129.698233177,-35.8653240224,33.5361038283,1
90.247464089,859.382411258,226.259462946,-220.297640159,482.784070887,-179.135915628,236.910762777,138.89890953,-328.586576494,14.800079851,517.576949938,-404.671345707,64.5521444127,-410.653466678,304.75906755,214.240647172,-484.390887152,-29.8107357146,132.593760036,-284.209420458,184.738284901,-306.40320966,8.56560286375,244.677282559,-58.3732963159,2
-567.63445055,-249.770754205,-348.730652339,162.494881623,49.1748430233,-385.153036655,-281.872976063,43.7923802718,-523.650808476,130.049640748,-1.06931540915,-217.156784087,-411.35415345,-263.151918439,-208.379128926,229.175522353,59.7849228363,48.77934104,0.0339196271405,283.588442998,184.746251128,414.935191237,221.139439288,42.2788478214,15.0000757878,7
-503.358107153,-341.192508223,458.946969044,188.121549617,-261.043162053,-400.714568608,50.7601605581,-85.489525419,231.774320342,-492.89952626,407.839754075,300.690557255,392.312496209,1.32571229968,-268.038089428,-199.211003436,346.781556516,-298.260961465,-183.396282807,-317.366563154,-138.567699288,99.8415780999,-49.9640522229,100.556881738,-111.940512839,7
422.908363478,138.242941124,-227.91809185,-29.7330085541,570.962616621,1030.62922594,-56.9401115073,-22.2385492329,-242.778962765,-145.747836962,331.848458478,128.870700639,316.981975278,121.907654698,40.96812496,-222.529505553,-31.5663772457,-253.957050815,182.753847349,80.9836229038,122.829562542,-250.973438484,-257.328778138,174.408062602,-63.3066919775,6
770.223304332,441.366924465,1131.35601049,384.913989062,-129.324902875,-92.8655478421,359.590563237,848.775530216,715.134997073,-8.5396837548,-229.990904549,-564.997998233,212.783486777,118.577950843,20.3631746065,-79.0636477775,241.684440512,626.052278692,103.806329656,106.863047161,41.0998174356,-278.289413893,237.700816742,80.8718372041,-128.997488031,0
1111.37163587,76.8779044851,344.088026557,272.585863067,-708.334582548,141.359869616,269.345142302,-43.9590706949,-379.398336003,100.085564323,272.079008441,29.7674864196,-234.250154365,231.530283568,387.795767982,208.553143962,112.956829152,25.0660472439,75.8988612229,-212.299290976,4.12761040338,53.8607824327,37.4994423498,-103.526477487,-134.384667993,0
-849.636054626,146.319050539,-161.867651965,94.9506395875,-258.692696162,483.938062992,-440.639632115,-230.160389422,-123.145692428,443.06636026,-345.8793361,-378.341732072,166.985473104,-152.789752593,25.5246703518,210.110884475,331.555980391,-181.821118239,62.7934495573,-112.218034429,-76.5750773552,74.0356237274,232.690160746,-3.15181325456,-58.390593229,1
1104.10341491,245.441907039,-418.765972647,24.4481153769,-664.533411155,-409.802013183,323.163770732,-375.347347136,-376.322850992,144.088583749,25.958242668,133.444284913,-202.818363114,33.8905538995,462.014613626,85.4683061797,265.52337071,85.7121344647,253.745732546,-19.5237794616,106.502078106,16.5409984209,-34.5540221666,-0.167781456034,177.905834447,0
-39.5071234943,-302.467055804,-434.005505888,204.857112907,732.471817337,-380.743094357,-172.027786122,-501.136594516,-10.941477808,275.963502547,91.3515041404,-230.919045152,-74.6532121906,202.516875859,16.5409390747,-365.135795184,-106.950126833,-222.17037644,112.748226561,254.847268443,311.710938312,277.57243632,513.387302138,411.485215888,-141.954793988,8
272.578832217,956.744008654,110.106626096,-412.25364064,969.697981694,-748.417270611,-323.885672495,30.1614880545,-323.119940701,42.7983902123,394.974540734,-202.995020048,33.798912829,-302.80608837,53.8634392955,-231.099594157,-175.200405106,-424.788378437,-303.349000056,-21.9281239499,-58.8084481029,-186.95681137,285.843720861,8.23729252012,99.4482035599,2
-424.203692501,71.721159826,536.512598969,56.1599160002,-429.212338597,172.120344356,172.533201977,8.30100881453,99.0248661876,96.4888798122,-15.4443625227,-94.5558695753,-162.37699904,-164.68242529,-306.203513487,-416.921008818,-450.821081181,189.8821266,-13.8289423714,36.1600819379,-60.4063224004,-15.9856848099,409.775122978,-9.03031269369,95.6361778522,5
198.514408615,-606.321873373,-488.057389948,-406.121822596,576.032130434,29.7073230432,376.465078627,-198.933071372,-39.3063777887,248.807791305,166.347061502,433.416474124,-301.695304912,273.957228687,73.9647088381,152.229736648,187.101051029,-109.856871237,-18.4916894284,-408.034582494,-162.810413721,-168.785562183,-123.445375571,197.851417346,64.9224501134,9
